ID,age,gender,tenure,frequent,payment_interval,subscription_type,contract_length,after_interaction,support_needs
TRAIN_13204,40.0,F,52.0,24.0,16.0,member,90,13.0,0
TRAIN_13205,37.0,F,16.0,7.0,9.0,member,360,16.0,1
TRAIN_13206,34.0,M,16.0,16.0,2.0,vip,360,3.0,0
TRAIN_13207,34.0,M,39.0,17.0,11.0,member,90,29.0,0
TRAIN_13208,65.0,M,24.0,28.0,6.0,member,360,20.0,1
TRAIN_13209,57.0,F,42.0,20.0,26.0,vip,90,21.0,2
TRAIN_13210,65.0,M,53.0,29.0,5.0,plus,90,9.0,2
TRAIN_13211,21.0,F,5.0,6.0,7.0,vip,360,21.0,0
TRAIN_13212,41.0,M,43.0,9.0,27.0,vip,360,10.0,1
TRAIN_13213,35.0,F,12.0,17.0,25.0,vip,90,13.0,2
TRAIN_13214,50.0,M,37.0,6.0,26.0,plus,360,30.0,0
TRAIN_13215,40.0,M,9.0,19.0,27.0,vip,360,21.0,2
TRAIN_13216,59.0,M,58.0,7.0,19.0,vip,30,11.0,0
TRAIN_13217,21.0,M,17.0,5.0,18.0,plus,30,8.0,1
TRAIN_13218,57.0,F,48.0,30.0,28.0,plus,360,12.0,2
TRAIN_13219,42.0,M,42.0,4.0,16.0,member,90,23.0,0
TRAIN_13220,43.0,F,42.0,25.0,11.0,plus,360,1.0,1
TRAIN_13221,54.0,F,12.0,18.0,15.0,vip,30,3.0,0
TRAIN_13222,52.0,M,45.0,19.0,22.0,member,360,10.0,2
TRAIN_13223,40.0,M,36.0,20.0,14.0,member,90,16.0,0
TRAIN_13224,21.0,M,57.0,1.0,20.0,vip,90,12.0,0
TRAIN_13225,37.0,F,50.0,11.0,11.0,plus,90,7.0,0
TRAIN_13226,34.0,F,24.0,29.0,26.0,vip,90,4.0,1
TRAIN_13227,62.0,F,25.0,26.0,28.0,vip,360,27.0,2
TRAIN_13228,21.0,F,55.0,15.0,6.0,vip,360,12.0,0
TRAIN_13229,62.0,M,7.0,8.0,6.0,plus,30,20.0,0
TRAIN_13230,23.0,M,34.0,10.0,12.0,plus,90,22.0,0
TRAIN_13231,64.0,F,33.0,7.0,12.0,plus,30,1.0,2
TRAIN_13232,57.0,M,6.0,14.0,6.0,member,30,19.0,1
TRAIN_13233,43.0,M,19.0,15.0,17.0,vip,360,23.0,2
TRAIN_13234,39.0,F,39.0,21.0,10.0,plus,90,10.0,0
TRAIN_13235,46.0,F,15.0,23.0,3.0,plus,90,1.0,0
TRAIN_13236,47.0,M,17.0,19.0,15.0,member,90,12.0,1
TRAIN_13237,44.0,M,21.0,17.0,16.0,member,360,22.0,1
TRAIN_13238,59.0,M,60.0,16.0,9.0,vip,360,18.0,2
TRAIN_13239,37.0,M,30.0,4.0,18.0,vip,90,12.0,0
TRAIN_13240,47.0,M,3.0,27.0,25.0,plus,90,28.0,2
TRAIN_13241,41.0,M,56.0,19.0,16.0,plus,360,1.0,0
TRAIN_13242,47.0,M,3.0,9.0,5.0,vip,360,19.0,0
TRAIN_13243,43.0,M,58.0,24.0,0.0,plus,90,14.0,0
TRAIN_13244,65.0,F,41.0,8.0,23.0,member,30,23.0,2
TRAIN_13245,49.0,M,40.0,30.0,5.0,plus,360,7.0,0
TRAIN_13246,51.0,F,21.0,30.0,0.0,vip,90,9.0,0
TRAIN_13247,31.0,F,19.0,13.0,3.0,plus,90,5.0,1
TRAIN_13248,46.0,M,22.0,10.0,8.0,plus,90,29.0,0
TRAIN_13249,39.0,F,6.0,12.0,3.0,plus,90,4.0,2
TRAIN_13250,53.0,F,1.0,25.0,0.0,vip,90,16.0,1
TRAIN_13251,22.0,M,10.0,26.0,6.0,plus,30,28.0,0
TRAIN_13252,32.0,F,39.0,8.0,26.0,plus,90,11.0,2
TRAIN_13253,21.0,F,10.0,10.0,19.0,plus,90,21.0,2
TRAIN_13254,36.0,M,37.0,26.0,17.0,member,360,6.0,0
TRAIN_13255,35.0,M,17.0,21.0,16.0,plus,360,9.0,0
TRAIN_13256,42.0,F,50.0,23.0,13.0,plus,360,1.0,1
TRAIN_13257,19.0,M,39.0,7.0,7.0,vip,30,16.0,2
TRAIN_13258,42.0,M,26.0,10.0,3.0,vip,90,30.0,0
TRAIN_13259,30.0,M,55.0,29.0,14.0,vip,360,19.0,0
TRAIN_13260,30.0,M,33.0,4.0,14.0,vip,360,1.0,2
TRAIN_13261,50.0,F,52.0,4.0,19.0,plus,90,10.0,0
TRAIN_13262,40.0,F,25.0,9.0,15.0,plus,360,20.0,2
TRAIN_13263,40.0,M,24.0,11.0,2.0,member,90,1.0,0
TRAIN_13264,29.0,M,50.0,20.0,0.0,vip,90,21.0,0
TRAIN_13265,43.0,M,16.0,26.0,7.0,vip,360,7.0,0
TRAIN_13266,43.0,M,58.0,8.0,0.0,vip,90,18.0,1
TRAIN_13267,53.0,F,59.0,9.0,21.0,plus,360,7.0,2
TRAIN_13268,41.0,M,13.0,8.0,22.0,plus,360,13.0,1
TRAIN_13269,43.0,M,45.0,19.0,12.0,plus,90,24.0,1
TRAIN_13270,65.0,M,7.0,25.0,17.0,vip,90,16.0,0
TRAIN_13271,39.0,M,47.0,29.0,23.0,member,360,29.0,2
TRAIN_13272,21.0,M,17.0,24.0,7.0,vip,90,25.0,0
TRAIN_13273,30.0,M,46.0,2.0,12.0,vip,90,17.0,1
TRAIN_13274,38.0,M,45.0,12.0,21.0,member,360,1.0,0
TRAIN_13275,43.0,F,14.0,19.0,16.0,plus,30,1.0,1
TRAIN_13276,36.0,M,23.0,9.0,11.0,plus,90,24.0,0
TRAIN_13277,28.0,F,60.0,30.0,2.0,plus,90,11.0,1
TRAIN_13278,62.0,F,31.0,13.0,16.0,vip,360,19.0,1
TRAIN_13279,49.0,F,26.0,7.0,22.0,plus,360,14.0,0
TRAIN_13280,62.0,F,32.0,16.0,25.0,plus,90,3.0,2
TRAIN_13281,27.0,M,2.0,2.0,26.0,plus,360,21.0,1
TRAIN_13282,44.0,M,52.0,8.0,21.0,member,360,14.0,0
TRAIN_13283,34.0,M,53.0,24.0,16.0,plus,90,10.0,0
TRAIN_13284,31.0,M,53.0,10.0,28.0,vip,30,28.0,1
TRAIN_13285,35.0,M,26.0,20.0,17.0,vip,360,29.0,0
TRAIN_13286,50.0,M,41.0,18.0,1.0,member,90,15.0,0
TRAIN_13287,26.0,F,43.0,23.0,19.0,vip,90,7.0,2
TRAIN_13288,35.0,F,9.0,18.0,4.0,vip,360,1.0,1
TRAIN_13289,48.0,M,53.0,27.0,20.0,member,90,13.0,0
TRAIN_13290,49.0,F,41.0,4.0,16.0,member,90,30.0,1
TRAIN_13291,39.0,F,38.0,11.0,10.0,vip,30,23.0,0
TRAIN_13292,61.0,M,5.0,12.0,5.0,vip,360,14.0,2
TRAIN_13293,46.0,F,10.0,11.0,11.0,vip,360,2.0,0
TRAIN_13294,33.0,F,10.0,12.0,3.0,plus,90,1.0,0
TRAIN_13295,51.0,M,55.0,8.0,25.0,member,90,8.0,2
TRAIN_13296,29.0,F,39.0,7.0,4.0,vip,90,11.0,0
TRAIN_13297,51.0,F,56.0,26.0,21.0,vip,360,13.0,0
TRAIN_13298,26.0,M,14.0,14.0,16.0,plus,360,15.0,0
TRAIN_13299,34.0,M,24.0,21.0,8.0,plus,90,26.0,0
TRAIN_13300,35.0,M,37.0,6.0,10.0,plus,90,28.0,0
TRAIN_13301,49.0,M,54.0,4.0,20.0,vip,30,23.0,1
TRAIN_13302,20.0,M,29.0,18.0,19.0,vip,30,26.0,1
TRAIN_13303,38.0,M,35.0,10.0,2.0,member,360,7.0,0
TRAIN_13304,38.0,M,33.0,5.0,5.0,member,90,26.0,0
TRAIN_13305,43.0,M,40.0,24.0,7.0,vip,90,5.0,0
TRAIN_13306,35.0,F,42.0,10.0,10.0,vip,90,15.0,1
TRAIN_13307,35.0,F,36.0,10.0,14.0,member,30,28.0,2
TRAIN_13308,42.0,M,7.0,5.0,8.0,vip,360,15.0,2
TRAIN_13309,56.0,F,14.0,28.0,2.0,member,90,29.0,2
TRAIN_13310,46.0,F,34.0,30.0,9.0,plus,90,19.0,0
TRAIN_13311,39.0,M,40.0,27.0,4.0,plus,360,25.0,0
TRAIN_13312,27.0,M,42.0,26.0,19.0,member,360,1.0,0
TRAIN_13313,43.0,F,48.0,17.0,24.0,plus,90,19.0,0
TRAIN_13314,34.0,M,39.0,21.0,17.0,vip,90,28.0,0
TRAIN_13315,37.0,F,44.0,12.0,4.0,member,30,23.0,1
TRAIN_13316,28.0,M,25.0,10.0,14.0,member,360,8.0,0
TRAIN_13317,49.0,F,50.0,6.0,5.0,plus,90,6.0,0
TRAIN_13318,58.0,F,52.0,30.0,24.0,member,30,13.0,2
TRAIN_13319,31.0,M,32.0,30.0,6.0,member,360,24.0,0
TRAIN_13320,31.0,F,55.0,21.0,5.0,plus,360,14.0,0
TRAIN_13321,38.0,F,60.0,7.0,9.0,vip,30,21.0,1
TRAIN_13322,22.0,M,19.0,29.0,15.0,vip,360,21.0,0
TRAIN_13323,55.0,F,43.0,12.0,1.0,plus,90,1.0,0
TRAIN_13324,24.0,M,12.0,28.0,17.0,plus,90,27.0,0
TRAIN_13325,19.0,F,41.0,24.0,28.0,plus,360,30.0,2
TRAIN_13326,19.0,F,50.0,3.0,1.0,vip,90,10.0,0
TRAIN_13327,32.0,F,46.0,2.0,30.0,member,30,5.0,0
TRAIN_13328,30.0,M,43.0,19.0,19.0,plus,360,16.0,0
TRAIN_13329,39.0,M,23.0,23.0,0.0,plus,90,16.0,0
TRAIN_13330,63.0,M,4.0,24.0,11.0,member,360,2.0,2
TRAIN_13331,45.0,F,31.0,22.0,27.0,vip,90,21.0,1
TRAIN_13332,34.0,F,35.0,20.0,3.0,vip,90,14.0,0
TRAIN_13333,45.0,M,13.0,11.0,19.0,vip,90,21.0,1
TRAIN_13334,52.0,M,44.0,24.0,17.0,vip,360,30.0,0
TRAIN_13335,50.0,M,20.0,14.0,6.0,member,360,17.0,0
TRAIN_13336,21.0,M,23.0,4.0,14.0,vip,360,20.0,0
TRAIN_13337,40.0,M,35.0,9.0,3.0,vip,360,15.0,1
TRAIN_13338,49.0,M,47.0,29.0,14.0,vip,360,20.0,0
TRAIN_13339,31.0,M,45.0,1.0,0.0,member,360,16.0,0
TRAIN_13340,46.0,M,45.0,24.0,27.0,plus,30,25.0,1
TRAIN_13341,47.0,F,9.0,7.0,1.0,plus,30,7.0,2
TRAIN_13342,35.0,M,26.0,27.0,3.0,vip,90,14.0,0
TRAIN_13343,40.0,M,3.0,28.0,25.0,member,90,13.0,2
TRAIN_13344,35.0,M,35.0,29.0,2.0,vip,360,3.0,0
TRAIN_13345,45.0,M,34.0,7.0,7.0,vip,90,14.0,1
TRAIN_13346,58.0,F,60.0,29.0,12.0,member,30,13.0,1
TRAIN_13347,29.0,M,56.0,22.0,0.0,member,360,30.0,0
TRAIN_13348,30.0,M,60.0,11.0,9.0,member,90,22.0,0
TRAIN_13349,47.0,M,44.0,9.0,7.0,vip,360,11.0,1
TRAIN_13350,28.0,F,28.0,2.0,10.0,member,30,8.0,1
TRAIN_13351,42.0,M,58.0,4.0,5.0,member,30,24.0,2
TRAIN_13352,43.0,M,19.0,29.0,8.0,plus,90,8.0,0
TRAIN_13353,19.0,F,12.0,17.0,14.0,vip,30,15.0,2
TRAIN_13354,52.0,F,25.0,21.0,16.0,plus,30,17.0,0
TRAIN_13355,42.0,M,8.0,1.0,0.0,member,360,12.0,1
TRAIN_13356,26.0,F,24.0,17.0,2.0,member,360,24.0,2
TRAIN_13357,60.0,F,25.0,4.0,15.0,plus,90,7.0,1
TRAIN_13358,19.0,M,22.0,30.0,16.0,vip,90,19.0,0
TRAIN_13359,40.0,F,44.0,1.0,13.0,vip,90,30.0,0
TRAIN_13360,45.0,M,26.0,10.0,15.0,vip,360,25.0,1
TRAIN_13361,46.0,F,59.0,14.0,16.0,plus,360,14.0,1
TRAIN_13362,30.0,M,6.0,17.0,3.0,plus,360,1.0,0
TRAIN_13363,40.0,M,37.0,27.0,11.0,vip,90,1.0,2
TRAIN_13364,51.0,M,35.0,20.0,19.0,plus,90,6.0,2
TRAIN_13365,49.0,M,20.0,14.0,30.0,member,30,12.0,0
TRAIN_13366,56.0,M,34.0,11.0,23.0,vip,30,12.0,0
TRAIN_13367,20.0,M,36.0,21.0,20.0,member,90,26.0,0
TRAIN_13368,35.0,M,13.0,12.0,5.0,plus,360,18.0,1
TRAIN_13369,43.0,M,35.0,14.0,6.0,plus,360,18.0,1
TRAIN_13370,44.0,F,42.0,17.0,8.0,vip,360,13.0,0
TRAIN_13371,55.0,M,10.0,1.0,5.0,plus,90,22.0,1
TRAIN_13372,36.0,F,27.0,16.0,10.0,member,360,3.0,2
TRAIN_13373,28.0,F,49.0,20.0,27.0,vip,360,15.0,0
TRAIN_13374,32.0,M,35.0,14.0,19.0,plus,90,13.0,2
TRAIN_13375,58.0,M,24.0,22.0,16.0,plus,30,6.0,0
TRAIN_13376,44.0,F,23.0,15.0,6.0,member,360,16.0,0
TRAIN_13377,25.0,M,48.0,3.0,10.0,plus,90,7.0,2
TRAIN_13378,47.0,M,51.0,16.0,18.0,member,360,5.0,1
TRAIN_13379,41.0,M,10.0,29.0,15.0,member,90,27.0,1
TRAIN_13380,25.0,M,32.0,10.0,10.0,plus,360,26.0,0
TRAIN_13381,37.0,F,59.0,20.0,12.0,vip,360,7.0,0
TRAIN_13382,21.0,M,51.0,23.0,6.0,plus,360,25.0,0
TRAIN_13383,60.0,M,37.0,28.0,10.0,member,360,16.0,1
TRAIN_13384,64.0,M,36.0,20.0,1.0,vip,30,3.0,2
TRAIN_13385,49.0,M,4.0,11.0,0.0,plus,360,18.0,0
TRAIN_13386,44.0,F,53.0,15.0,20.0,member,90,1.0,2
TRAIN_13387,22.0,M,34.0,25.0,24.0,plus,30,4.0,2
TRAIN_13388,64.0,F,1.0,4.0,4.0,vip,360,14.0,2
TRAIN_13389,48.0,M,19.0,17.0,7.0,vip,360,21.0,2
TRAIN_13390,31.0,F,26.0,7.0,15.0,plus,360,27.0,2
TRAIN_13391,34.0,F,11.0,23.0,6.0,vip,360,1.0,1
TRAIN_13392,64.0,M,10.0,11.0,5.0,vip,30,18.0,1
TRAIN_13393,42.0,M,4.0,12.0,2.0,vip,360,16.0,0
TRAIN_13394,39.0,M,3.0,25.0,10.0,plus,360,17.0,0
TRAIN_13395,50.0,F,23.0,8.0,20.0,vip,30,29.0,2
TRAIN_13396,24.0,F,49.0,10.0,23.0,plus,30,28.0,0
TRAIN_13397,35.0,M,39.0,11.0,11.0,plus,360,12.0,0
TRAIN_13398,50.0,M,24.0,12.0,9.0,vip,90,6.0,1
TRAIN_13399,31.0,M,40.0,1.0,7.0,plus,360,16.0,0
TRAIN_13400,20.0,F,42.0,2.0,24.0,plus,90,9.0,2
TRAIN_13401,62.0,F,46.0,1.0,29.0,vip,30,8.0,0
TRAIN_13402,27.0,F,30.0,29.0,9.0,vip,360,14.0,0
TRAIN_13403,29.0,F,28.0,26.0,29.0,member,360,10.0,1
TRAIN_13404,26.0,F,25.0,30.0,5.0,vip,360,24.0,2
TRAIN_13405,57.0,M,41.0,6.0,13.0,vip,30,12.0,0
TRAIN_13406,19.0,F,5.0,14.0,2.0,plus,90,5.0,0
TRAIN_13407,48.0,F,49.0,29.0,6.0,plus,30,26.0,0
TRAIN_13408,50.0,M,38.0,16.0,10.0,member,90,15.0,2
TRAIN_13409,38.0,M,35.0,13.0,6.0,plus,90,4.0,1
TRAIN_13410,50.0,M,28.0,5.0,8.0,vip,90,15.0,1
TRAIN_13411,48.0,F,57.0,4.0,20.0,vip,360,4.0,1
TRAIN_13412,19.0,M,53.0,7.0,20.0,vip,30,26.0,1
TRAIN_13413,35.0,F,57.0,29.0,6.0,plus,90,14.0,0
TRAIN_13414,40.0,M,2.0,24.0,12.0,vip,360,5.0,1
TRAIN_13415,30.0,F,14.0,11.0,25.0,vip,30,24.0,2
TRAIN_13416,57.0,M,48.0,13.0,22.0,member,360,26.0,1
TRAIN_13417,32.0,M,26.0,21.0,21.0,member,360,29.0,0
TRAIN_13418,43.0,M,44.0,18.0,12.0,plus,360,21.0,1
TRAIN_13419,22.0,M,30.0,20.0,29.0,member,90,6.0,0
TRAIN_13420,49.0,F,55.0,8.0,7.0,plus,360,24.0,2
TRAIN_13421,50.0,F,37.0,29.0,2.0,vip,90,2.0,0
TRAIN_13422,21.0,F,7.0,29.0,30.0,vip,90,1.0,2
TRAIN_13423,32.0,M,6.0,8.0,11.0,member,360,30.0,0
TRAIN_13424,27.0,F,5.0,9.0,4.0,vip,360,5.0,0
TRAIN_13425,24.0,F,18.0,18.0,29.0,plus,360,11.0,1
TRAIN_13426,48.0,F,50.0,19.0,15.0,plus,360,5.0,0
TRAIN_13427,53.0,F,39.0,9.0,14.0,vip,360,16.0,0
TRAIN_13428,34.0,M,34.0,3.0,0.0,member,30,2.0,1
TRAIN_13429,58.0,F,30.0,11.0,28.0,member,360,21.0,2
TRAIN_13430,56.0,F,3.0,29.0,19.0,member,360,20.0,2
TRAIN_13431,41.0,M,4.0,4.0,19.0,member,90,13.0,0
TRAIN_13432,30.0,M,27.0,26.0,14.0,vip,30,4.0,1
TRAIN_13433,30.0,M,39.0,28.0,6.0,plus,360,21.0,0
TRAIN_13434,25.0,M,47.0,13.0,28.0,member,30,12.0,2
TRAIN_13435,54.0,M,44.0,3.0,7.0,member,90,12.0,2
TRAIN_13436,27.0,F,39.0,24.0,2.0,vip,360,15.0,0
TRAIN_13437,43.0,M,57.0,17.0,21.0,member,360,10.0,1
TRAIN_13438,43.0,M,55.0,27.0,14.0,member,360,10.0,0
TRAIN_13439,42.0,F,57.0,17.0,7.0,vip,360,6.0,0
TRAIN_13440,42.0,M,43.0,16.0,10.0,member,90,20.0,1
TRAIN_13441,34.0,F,5.0,20.0,22.0,member,90,20.0,1
TRAIN_13442,22.0,M,51.0,21.0,17.0,member,360,30.0,0
TRAIN_13443,38.0,M,25.0,11.0,13.0,member,360,1.0,0
TRAIN_13444,20.0,M,7.0,30.0,19.0,member,90,10.0,0
TRAIN_13445,50.0,M,7.0,2.0,23.0,vip,90,16.0,2
TRAIN_13446,43.0,M,35.0,19.0,5.0,plus,30,17.0,0
TRAIN_13447,36.0,F,52.0,11.0,10.0,member,90,3.0,1
TRAIN_13448,24.0,F,38.0,20.0,24.0,plus,360,5.0,2
TRAIN_13449,29.0,M,4.0,12.0,21.0,vip,360,5.0,0
TRAIN_13450,22.0,F,58.0,12.0,20.0,vip,360,6.0,2
TRAIN_13451,32.0,F,19.0,17.0,14.0,plus,360,29.0,1
TRAIN_13452,46.0,M,42.0,3.0,6.0,vip,360,22.0,1
TRAIN_13453,42.0,F,23.0,21.0,9.0,plus,360,9.0,1
TRAIN_13454,53.0,M,25.0,19.0,19.0,vip,90,4.0,2
TRAIN_13455,25.0,F,32.0,30.0,12.0,vip,360,14.0,1
TRAIN_13456,29.0,F,5.0,30.0,0.0,member,90,3.0,0
TRAIN_13457,50.0,F,3.0,26.0,2.0,plus,90,11.0,1
TRAIN_13458,41.0,M,41.0,21.0,24.0,member,360,16.0,2
TRAIN_13459,47.0,F,8.0,30.0,28.0,plus,360,1.0,2
TRAIN_13460,23.0,M,27.0,25.0,11.0,plus,90,10.0,0
TRAIN_13461,28.0,M,3.0,2.0,23.0,member,30,5.0,2
TRAIN_13462,39.0,M,54.0,19.0,18.0,plus,360,11.0,0
TRAIN_13463,31.0,M,58.0,16.0,11.0,member,360,2.0,2
TRAIN_13464,61.0,F,9.0,25.0,7.0,vip,360,23.0,2
TRAIN_13465,31.0,M,46.0,11.0,18.0,member,90,7.0,0
TRAIN_13466,55.0,F,21.0,11.0,13.0,plus,360,5.0,0
TRAIN_13467,43.0,F,4.0,18.0,5.0,member,360,4.0,1
TRAIN_13468,31.0,F,48.0,11.0,2.0,member,90,11.0,0
TRAIN_13469,32.0,F,56.0,3.0,6.0,plus,90,5.0,0
TRAIN_13470,31.0,M,16.0,23.0,11.0,vip,90,16.0,0
TRAIN_13471,47.0,F,36.0,20.0,9.0,vip,90,7.0,0
TRAIN_13472,44.0,F,23.0,3.0,1.0,vip,90,1.0,1
TRAIN_13473,39.0,M,10.0,22.0,2.0,member,90,16.0,0
TRAIN_13474,36.0,M,53.0,26.0,15.0,vip,360,11.0,0
TRAIN_13475,34.0,F,52.0,2.0,8.0,member,360,8.0,0
TRAIN_13476,24.0,F,31.0,24.0,2.0,member,90,27.0,2
TRAIN_13477,48.0,F,13.0,10.0,22.0,plus,90,24.0,0
TRAIN_13478,40.0,F,6.0,3.0,6.0,plus,360,15.0,0
TRAIN_13479,30.0,F,21.0,6.0,16.0,vip,30,4.0,2
TRAIN_13480,47.0,F,12.0,29.0,15.0,vip,90,4.0,1
TRAIN_13481,42.0,F,55.0,21.0,8.0,plus,360,10.0,0
TRAIN_13482,50.0,M,10.0,18.0,1.0,plus,90,7.0,2
TRAIN_13483,50.0,M,37.0,18.0,1.0,plus,360,3.0,0
TRAIN_13484,49.0,F,1.0,13.0,9.0,vip,360,10.0,1
TRAIN_13485,23.0,F,59.0,26.0,0.0,vip,360,26.0,2
TRAIN_13486,47.0,M,46.0,22.0,17.0,member,360,24.0,1
TRAIN_13487,45.0,F,21.0,28.0,6.0,member,360,14.0,0
TRAIN_13488,20.0,F,38.0,28.0,11.0,vip,360,19.0,2
TRAIN_13489,50.0,M,6.0,4.0,13.0,plus,360,5.0,1
TRAIN_13490,41.0,F,60.0,3.0,16.0,member,90,8.0,0
TRAIN_13491,40.0,F,45.0,23.0,15.0,plus,90,12.0,1
TRAIN_13492,41.0,M,59.0,9.0,9.0,vip,360,15.0,1
TRAIN_13493,62.0,M,46.0,9.0,8.0,vip,360,6.0,1
TRAIN_13494,23.0,M,18.0,14.0,12.0,plus,90,6.0,0
TRAIN_13495,41.0,F,43.0,14.0,18.0,vip,360,10.0,1
TRAIN_13496,47.0,F,41.0,5.0,5.0,member,30,11.0,0
TRAIN_13497,49.0,M,13.0,21.0,8.0,member,90,13.0,2
TRAIN_13498,48.0,M,3.0,29.0,6.0,vip,360,18.0,0
TRAIN_13499,42.0,F,49.0,13.0,4.0,vip,30,25.0,2
TRAIN_13500,45.0,M,33.0,7.0,16.0,vip,90,26.0,0
TRAIN_13501,34.0,M,56.0,18.0,7.0,vip,30,23.0,1
TRAIN_13502,52.0,M,26.0,10.0,22.0,plus,90,19.0,2
TRAIN_13503,27.0,M,50.0,2.0,18.0,member,360,27.0,0
TRAIN_13504,30.0,M,36.0,17.0,1.0,member,360,12.0,0
TRAIN_13505,48.0,F,18.0,23.0,18.0,vip,360,9.0,1
TRAIN_13506,27.0,F,57.0,28.0,16.0,plus,360,7.0,0
TRAIN_13507,40.0,F,46.0,10.0,29.0,member,360,4.0,2
TRAIN_13508,46.0,M,53.0,25.0,29.0,plus,360,1.0,0
TRAIN_13509,45.0,F,37.0,5.0,18.0,plus,360,1.0,1
TRAIN_13510,48.0,F,5.0,10.0,9.0,vip,360,18.0,2
TRAIN_13511,40.0,F,33.0,17.0,20.0,vip,360,12.0,0
TRAIN_13512,63.0,F,58.0,25.0,11.0,vip,90,6.0,0
TRAIN_13513,53.0,F,36.0,10.0,0.0,member,90,5.0,2
TRAIN_13514,38.0,F,47.0,14.0,16.0,plus,90,5.0,0
TRAIN_13515,55.0,F,10.0,11.0,4.0,plus,90,10.0,2
TRAIN_13516,45.0,M,35.0,1.0,15.0,vip,90,19.0,0
TRAIN_13517,45.0,F,42.0,15.0,2.0,vip,360,5.0,0
TRAIN_13518,19.0,F,21.0,7.0,30.0,vip,30,3.0,1
TRAIN_13519,19.0,M,60.0,11.0,14.0,vip,360,27.0,0
TRAIN_13520,47.0,M,57.0,17.0,1.0,plus,90,26.0,0
TRAIN_13521,60.0,M,6.0,3.0,10.0,member,30,12.0,1
TRAIN_13522,39.0,F,57.0,3.0,27.0,plus,30,8.0,2
TRAIN_13523,21.0,F,51.0,28.0,5.0,member,360,14.0,2
TRAIN_13524,20.0,M,42.0,28.0,3.0,plus,360,26.0,0
TRAIN_13525,25.0,M,26.0,2.0,15.0,member,90,6.0,0
TRAIN_13526,28.0,F,11.0,5.0,20.0,plus,360,15.0,1
TRAIN_13527,34.0,M,57.0,29.0,2.0,plus,90,11.0,0
TRAIN_13528,44.0,M,16.0,23.0,16.0,vip,360,27.0,1
TRAIN_13529,23.0,M,53.0,23.0,21.0,plus,360,27.0,0
TRAIN_13530,45.0,M,58.0,22.0,16.0,vip,360,22.0,1
TRAIN_13531,37.0,F,47.0,30.0,24.0,member,360,13.0,0
TRAIN_13532,35.0,F,53.0,18.0,22.0,plus,360,23.0,1
TRAIN_13533,29.0,M,38.0,9.0,9.0,vip,90,14.0,0
TRAIN_13534,41.0,M,32.0,27.0,12.0,plus,30,8.0,0
TRAIN_13535,20.0,M,44.0,26.0,10.0,member,90,21.0,0
TRAIN_13536,47.0,M,25.0,30.0,0.0,member,90,27.0,1
TRAIN_13537,26.0,F,53.0,17.0,19.0,member,90,9.0,0
TRAIN_13538,18.0,F,18.0,16.0,4.0,plus,90,14.0,0
TRAIN_13539,48.0,F,20.0,4.0,26.0,plus,90,19.0,1
TRAIN_13540,22.0,F,30.0,5.0,12.0,plus,360,7.0,0
TRAIN_13541,45.0,M,18.0,24.0,26.0,vip,360,1.0,1
TRAIN_13542,48.0,F,10.0,30.0,16.0,member,360,15.0,2
TRAIN_13543,62.0,F,29.0,3.0,20.0,plus,360,25.0,0
TRAIN_13544,19.0,M,16.0,3.0,25.0,plus,30,20.0,1
TRAIN_13545,28.0,M,1.0,1.0,5.0,vip,90,24.0,0
TRAIN_13546,31.0,M,20.0,15.0,18.0,vip,90,26.0,0
TRAIN_13547,43.0,F,1.0,4.0,6.0,plus,90,13.0,0
TRAIN_13548,40.0,F,27.0,29.0,24.0,member,360,16.0,0
TRAIN_13549,45.0,M,56.0,14.0,13.0,vip,90,29.0,0
TRAIN_13550,36.0,F,49.0,9.0,12.0,plus,90,1.0,2
TRAIN_13551,25.0,F,56.0,25.0,12.0,member,90,28.0,1
TRAIN_13552,29.0,M,24.0,13.0,28.0,plus,360,26.0,1
TRAIN_13553,27.0,M,60.0,3.0,8.0,vip,360,11.0,0
TRAIN_13554,46.0,M,56.0,4.0,11.0,member,360,7.0,0
TRAIN_13555,43.0,M,41.0,3.0,1.0,member,360,25.0,1
TRAIN_13556,18.0,M,15.0,29.0,8.0,member,90,15.0,0
TRAIN_13557,30.0,F,8.0,4.0,7.0,vip,360,12.0,0
TRAIN_13558,56.0,M,20.0,7.0,13.0,member,90,18.0,2
TRAIN_13559,33.0,M,59.0,11.0,18.0,member,30,3.0,0
TRAIN_13560,62.0,M,26.0,21.0,26.0,member,90,14.0,2
TRAIN_13561,34.0,M,44.0,25.0,17.0,plus,90,17.0,1
TRAIN_13562,19.0,M,16.0,14.0,5.0,plus,30,1.0,2
TRAIN_13563,40.0,M,40.0,1.0,4.0,plus,360,17.0,1
TRAIN_13564,30.0,M,28.0,23.0,7.0,vip,90,23.0,0
TRAIN_13565,60.0,M,18.0,7.0,2.0,member,90,10.0,0
TRAIN_13566,27.0,M,39.0,24.0,11.0,plus,90,5.0,1
TRAIN_13567,30.0,F,39.0,1.0,22.0,vip,360,5.0,0
TRAIN_13568,48.0,M,30.0,28.0,5.0,vip,90,24.0,0
TRAIN_13569,49.0,F,53.0,5.0,25.0,member,360,12.0,0
TRAIN_13570,48.0,F,36.0,23.0,15.0,member,360,10.0,0
TRAIN_13571,20.0,M,32.0,10.0,4.0,vip,90,7.0,0
TRAIN_13572,26.0,M,40.0,29.0,0.0,member,90,28.0,0
TRAIN_13573,35.0,M,60.0,18.0,8.0,vip,360,11.0,0
